#separator:Tab
#html:true
#notetype:Basic
#deck:真经GRE等价词汇总2026
#tags column:3
stripaway	<b>除去</b><br><br>等价词：remove<br><br><small>第4天 · 原书第20页（PDF 第24页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
anathema	<b>厌恶</b><br><br>等价词：repellent<br><br><small>第4天 · 原书第20页（PDF 第24页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
censure	<b>谴责</b><br><br>等价词：reprehend<br><br><small>第4天 · 原书第20页（PDF 第24页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
deplorable	<b>可悲的，应受谴责的</b><br><br>等价词：reprehensible<br><br><small>第4天 · 原书第20页（PDF 第24页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
recant	<b>宣布放弃</b><br><br>等价词：repudiate<br><br><small>第4天 · 原书第20页（PDF 第24页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
homogeneity	<b>同质</b><br><br>等价词：resemblance, uniform<br><br><small>第4天 · 原书第20页（PDF 第24页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
tenacity	<b>顽强</b><br><br>等价词：resolve, endurance<br><br><small>第4天 · 原书第20页（PDF 第24页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
ringtrue	<b>听来真实</b><br><br>等价词：resonate<br><br><small>第4天 · 原书第20页（PDF 第24页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
hallow	<b>极其崇敬</b><br><br>等价词：respect<br><br><small>第4天 · 原书第20页（PDF 第24页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
deferential	<b>恭敬的</b><br><br>等价词：respectful<br><br><small>第4天 · 原书第20页（PDF 第24页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
lull	<b>使平静，蒙蔽，间歇</b><br><br>等价词：respite<br><br><small>第4天 · 原书第20页（PDF 第24页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
relief	<b>解脱</b><br><br>等价词：respite<br><br><small>第4天 · 原书第20页（PDF 第24页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
skittish	<b>易受惊的</b><br><br>等价词：restive, fractious<br><br><small>第4天 · 原书第20页（PDF 第24页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
fractious	<b>易怒的，难对付的</b><br><br>等价词：restive, skittish<br><br><small>第4天 · 原书第20页（PDF 第24页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
tonic	<b>恢复健康的</b><br><br>等价词：restorative<br><br><small>第4天 · 原书第20页（PDF 第24页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
rehabilitate	<b>恢复</b><br><br>等价词：restore<br><br><small>第4天 · 原书第20页（PDF 第24页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
recrudescent	<b>复发的</b><br><br>等价词：resurgent<br><br><small>第4天 · 原书第20页（PDF 第24页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
manifest	<b>明显的，清楚显示</b><br><br>等价词：reveal, self-evident, obvious<br><br><small>第4天 · 原书第20页（PDF 第24页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
emendation	<b>修订</b><br><br>等价词：revision<br><br><small>第4天 · 原书第20页（PDF 第24页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
renaissance	<b>复兴</b><br><br>等价词：revival<br><br><small>第4天 · 原书第20页（PDF 第24页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
eloquent	<b>雄辩的</b><br><br>等价词：rhetoric<br><br><small>第4天 · 原书第20页（PDF 第24页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
conundrum	<b>复杂难解的问题</b><br><br>等价词：riddle, puzzle, enigma<br><br><small>第4天 · 原书第20页（PDF 第24页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
pervasive	<b>普遍的，弥漫的</b><br><br>等价词：rife<br><br><small>第4天 · 原书第20页（PDF 第24页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
resonate	<b>对某人有重要性，共振，一致</b><br><br>等价词：ringtrue<br><br><small>第4天 · 原书第20页（PDF 第24页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
ludicrous	<b>荒唐可笑的</b><br><br>等价词：risible<br><br><small>第4天 · 原书第20页（PDF 第24页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
elemental	<b>基本的</b><br><br>等价词：rudimentary<br><br><small>第4天 · 原书第20页（PDF 第24页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
embryonic	<b>萌芽期的</b><br><br>等价词：rudimentary<br><br><small>第4天 · 原书第20页（PDF 第24页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
apogee	<b>顶点</b><br><br>等价词：pinnacle<br><br><small>第4天 · 原书第20页（PDF 第24页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
deploy	<b>安排，部署</b><br><br>等价词：marshal<br><br><small>第4天 · 原书第20页（PDF 第24页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
primitive	<b>原始的，初级的，简陋的</b><br><br>等价词：rudimentary, ancient<br><br><small>第5天 · 原书第21页（PDF 第25页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
sketchy	<b>粗略的，不完全的</b><br><br>等价词：rudimentary, superficial, undeveloped<br><br><small>第5天 · 原书第21页（PDF 第25页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
visible	<b>看得见的，明显的</b><br><br>等价词：salient<br><br><small>第5天 · 原书第21页（PDF 第25页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
preachy	<b>爱说教的</b><br><br>等价词：sanctimonious, didactic<br><br><small>第5天 · 原书第21页（PDF 第25页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
endorse	<b>支持</b><br><br>等价词：sanction, commend, support, authorize<br><br><small>第5天 · 原书第21页（PDF 第25页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
factious	<b>宗派的，派系的</b><br><br>等价词：schism<br><br><small>第5天 · 原书第21页（PDF 第25页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
admonish	<b>反对，批评，告诫</b><br><br>等价词：scold<br><br><small>第5天 · 原书第21页（PDF 第25页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
capture	<b>俘获</b><br><br>等价词：secure<br><br><small>第5天 · 原书第21页（PDF 第25页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
narcissism	<b>自恋</b><br><br>等价词：self-flattery<br><br><small>第5天 · 原书第21页（PDF 第25页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
decrepitude	<b>衰老，老朽</b><br><br>等价词：senescence<br><br><small>第5天 · 原书第21页（PDF 第25页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
unrelated	<b>无关的</b><br><br>等价词：separate<br><br><small>第5天 · 原书第21页（PDF 第25页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
successive	<b>连续的</b><br><br>等价词：sequential<br><br><small>第5天 · 原书第21页（PDF 第25页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
unerring	<b>万无一失的</b><br><br>等价词：settled<br><br><small>第5天 · 原书第21页（PDF 第25页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
stifle	<b>阻止</b><br><br>等价词：shackle<br><br><small>第5天 · 原书第21页（PDF 第25页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
superficial	<b>肤浅的，表面的</b><br><br>等价词：shallow<br><br><small>第5天 · 原书第21页（PDF 第25页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
truncate	<b>截短</b><br><br>等价词：shorten, foreshorten<br><br><small>第5天 · 原书第21页（PDF 第25页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
artful	<b>巧妙的</b><br><br>等价词：shrewd<br><br><small>第5天 · 原书第21页（PDF 第25页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
canny	<b>精明的</b><br><br>等价词：shrewd, deft<br><br><small>第5天 · 原书第21页（PDF 第25页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
acumen	<b>敏锐</b><br><br>等价词：shrewdness<br><br><small>第5天 · 原书第21页（PDF 第25页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
caterwaul	<b>发出让人不爽的噪音</b><br><br>等价词：shriek<br><br><small>第5天 · 原书第21页（PDF 第25页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
recoil	<b>畏缩，后退</b><br><br>等价词：shrink<br><br><small>第5天 · 原书第21页（PDF 第25页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
deflect	<b>使转向</b><br><br>等价词：shrugoff<br><br><small>第5天 · 原书第21页（PDF 第25页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
betoken	<b>表示</b><br><br>等价词：signify<br><br><small>第5天 · 原书第21页（PDF 第25页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
artless	<b>纯真的，朴素的</b><br><br>等价词：simplistic<br><br><small>第5天 · 原书第21页（PDF 第25页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
disparage	<b>贬低</b><br><br>等价词：slight<br><br><small>第5天 · 原书第21页（PDF 第25页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
snub	<b>冷落</b><br><br>等价词：slight<br><br><small>第5天 · 原书第21页（PDF 第25页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
elusive	<b>难抓住的，难理解的</b><br><br>等价词：slippery, evasive, cryptic<br><br><small>第5天 · 原书第21页（PDF 第25页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
dilatory	<b>拖延的</b><br><br>等价词：sluggish, remiss, laggard<br><br><small>第5天 · 原书第21页（PDF 第25页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
aspersion	<b>诽谤</b><br><br>等价词：slur<br><br><small>第5天 · 原书第21页（PDF 第25页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
hitch	<b>故障</b><br><br>等价词：snag<br><br><small>第5天 · 原书第21页（PDF 第25页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
staid	<b>古板的，严肃的</b><br><br>等价词：sober<br><br><small>第5天 · 原书第21页（PDF 第25页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
gregarious	<b>爱交际的，群居的</b><br><br>等价词：sociable<br><br><small>第5天 · 原书第21页（PDF 第25页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
somber	<b>严肃的，昏暗的</b><br><br>等价词：solemn<br><br><small>第5天 · 原书第21页（PDF 第25页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
camaraderie	<b>情谊，友情</b><br><br>等价词：solidarity<br><br><small>第5天 · 原书第22页（PDF 第26页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
solemn	<b>严肃的</b><br><br>等价词：somber<br><br><small>第5天 · 原书第22页（PDF 第26页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
lethargic	<b>无精打采的</b><br><br>等价词：somnolent, slumberous<br><br><small>第5天 · 原书第22页（PDF 第26页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
deflate	<b>使减少</b><br><br>等价词：soothe<br><br><small>第5天 · 原书第22页（PDF 第26页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
sleazy	<b>肮脏的，不诚实的，邪恶的</b><br><br>等价词：sordid<br><br><small>第5天 · 原书第22页（PDF 第26页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
unassailable	<b>毋庸置疑的</b><br><br>等价词：sound，airtight<br><br><small>第5天 · 原书第22页（PDF 第26页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
dramatic	<b>剧烈的，引人注目的</b><br><br>等价词：spectacular<br><br><small>第5天 · 原书第22页（PDF 第26页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
conjecture	<b>推测</b><br><br>等价词：speculation<br><br><small>第5天 · 原书第22页（PDF 第26页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
vigorous	<b>精力充沛的</b><br><br>等价词：spirited<br><br><small>第5天 · 原书第22页（PDF 第26页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
intuitive	<b>凭直觉的</b><br><br>等价词：spontaneous, instinctive<br><br><small>第5天 · 原书第22页（PDF 第26页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
diffuse	<b>分散的，传播，话多的</b><br><br>等价词：spread, disperse, wordy<br><br><small>第5天 · 原书第22页（PDF 第26页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
foster	<b>养育，促进</b><br><br>等价词：spur, adopt<br><br><small>第5天 · 原书第22页（PDF 第26页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
artificial	<b>虚假的，人造的</b><br><br>等价词：spurious<br><br><small>第5天 · 原书第22页（PDF 第26页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
counterfeit	<b>虚假的</b><br><br>等价词：spurious<br><br><small>第5天 · 原书第22页（PDF 第26页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
flout	<b>公然蔑视</b><br><br>等价词：spurn, defy, disregard<br><br><small>第5天 · 原书第22页（PDF 第26页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
conform to	<b>遵从，与…一致</b><br><br>等价词：squarewith<br><br><small>第5天 · 原书第22页（PDF 第26页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
sobering	<b>严肃的</b><br><br>等价词：staid<br><br><small>第5天 · 原书第22页（PDF 第26页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
banal	<b>陈腐的，平凡的</b><br><br>等价词：stale<br><br><small>第5天 · 原书第22页（PDF 第26页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
invariable	<b>不变的，静止的</b><br><br>等价词：static<br><br><small>第5天 · 原书第22页（PDF 第26页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
forestall	<b>预先阻止，提前行动</b><br><br>等价词：staveoff, avert, prevent<br><br><small>第5天 · 原书第22页（PDF 第26页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
check	<b>阻止</b><br><br>等价词：stem<br><br><small>第5天 · 原书第22页（PDF 第26页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
shackle	<b>束缚</b><br><br>等价词：stifle<br><br><small>第5天 · 原书第22页（PDF 第26页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
parsimonious	<b>吝啬的</b><br><br>等价词：stingy, illiberal<br><br><small>第5天 · 原书第22页（PDF 第26页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
hierarchical	<b>等级制度的</b><br><br>等价词：stratified<br><br><small>第5天 · 原书第22页（PDF 第26页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
audacious	<b>大胆的</b><br><br>等价词：striking<br><br><small>第5天 · 原书第22页（PDF 第26页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
robust	<b>健壮的，强有力的</b><br><br>等价词：strong, reliable<br><br><small>第5天 · 原书第22页（PDF 第26页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
neutralize	<b>阻止</b><br><br>等价词：stymie<br><br><small>第5天 · 原书第22页（PDF 第26页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
hinder	<b>妨碍</b><br><br>等价词：stymie, inhibit, block<br><br><small>第5天 · 原书第22页（PDF 第26页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
obedience	<b>服从</b><br><br>等价词：submission<br><br><small>第5天 · 原书第22页（PDF 第26页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
nuance	<b>细微差别</b><br><br>等价词：subtlety<br><br><small>第5天 · 原书第22页（PDF 第26页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
undercut	<b>削弱</b><br><br>等价词：subvert, impair, undermine<br><br><small>第5天 · 原书第22页（PDF 第26页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
triumph	<b>伟大胜利</b><br><br>等价词：success<br><br><small>第5天 · 原书第22页（PDF 第26页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
sequential	<b>连续的，顺序的</b><br><br>等价词：successive<br><br><small>第5天 · 原书第22页（PDF 第26页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
yield	<b>产生，屈服</b><br><br>等价词：succumb, engender, output<br><br><small>第5天 · 原书第22页（PDF 第26页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
surly	<b>阴郁的</b><br><br>等价词：sullen<br><br><small>第5天 · 原书第22页（PDF 第26页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
supplant	<b>取代</b><br><br>等价词：supersede<br><br><small>第5天 · 原书第22页（PDF 第26页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
ancillary	<b>补充的</b><br><br>等价词：supplementary<br><br><small>第5天 · 原书第22页（PDF 第26页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
plethora	<b>过量</b><br><br>等价词：surfeit, glut<br><br><small>第5天 · 原书第22页（PDF 第26页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
glut	<b>过量</b><br><br>等价词：surfeit, plethora<br><br><small>第5天 · 原书第22页（PDF 第26页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
sullen	<b>郁郁寡欢的</b><br><br>等价词：surly, grumpy<br><br><small>第5天 · 原书第22页（PDF 第26页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
dubious	<b>不确定的，可疑的</b><br><br>等价词：suspect, questionable<br><br><small>第5天 · 原书第23页（PDF 第27页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
defraud	<b>欺骗</b><br><br>等价词：swindle<br><br><small>第5天 · 原书第23页（PDF 第27页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
obsequious	<b>谄媚的</b><br><br>等价词：sycophantic<br><br><small>第5天 · 原书第23页（PDF 第27页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
figurative	<b>比喻的，象征的</b><br><br>等价词：symbolic<br><br><small>第5天 · 原书第23页（PDF 第27页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
tantamount	<b>等同于</b><br><br>等价词：synonymous<br><br><small>第5天 · 原书第23页（PDF 第27页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
fusion	<b>融合</b><br><br>等价词：synthesis<br><br><small>第5天 · 原书第23页（PDF 第27页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
laconic	<b>简洁的</b><br><br>等价词：taciturn, terse, curt<br><br><small>第5天 · 原书第23页（PDF 第27页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
impolitic	<b>不明智的</b><br><br>等价词：tactless<br><br><small>第5天 · 原书第23页（PDF 第27页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
synonymous	<b>同义的</b><br><br>等价词：tantamount<br><br><small>第5天 · 原书第23页（PDF 第27页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
dreary	<b>枯燥乏味的</b><br><br>等价词：tedious<br><br><small>第5天 · 原书第23页（PDF 第27页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
modulate	<b>调节</b><br><br>等价词：temper<br><br><small>第5天 · 原书第23页（PDF 第27页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
dispassionate	<b>公正客观的，冷静客观的</b><br><br>等价词：temperate, analytical<br><br><small>第5天 · 原书第23页（PDF 第27页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
resolve	<b>解决，决定，决心</b><br><br>等价词：tenacity, determination<br><br><small>第5天 · 原书第23页（PDF 第27页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
slanted	<b>有倾向的</b><br><br>等价词：tendentious<br><br><small>第5天 · 原书第23页（PDF 第27页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
exiguous	<b>稀少的</b><br><br>等价词：tenuous<br><br><small>第5天 · 原书第23页（PDF 第27页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
halfhearted	<b>不热情的</b><br><br>等价词：tepid, lukewarm<br><br><small>第5天 · 原书第23页（PDF 第27页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
meticulous	<b>周密的，一丝不苟的</b><br><br>等价词：thorough, exact, painstaking<br><br><small>第5天 · 原书第23页（PDF 第27页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
frugal	<b>简朴的</b><br><br>等价词：thrifty<br><br><small>第5天 · 原书第23页（PDF 第27页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
list	<b>倾斜</b><br><br>等价词：tilt<br><br><small>第5天 · 原书第23页（PDF 第27页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
opportune	<b>适时的</b><br><br>等价词：timely<br><br><small>第5天 · 原书第23页（PDF 第27页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
brook	<b>容忍</b><br><br>等价词：tolerate<br><br><small>第5天 · 原书第23页（PDF 第27页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
restorative	<b>恢复健康的</b><br><br>等价词：tonic<br><br><small>第5天 · 原书第23页（PDF 第27页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
emblematic	<b>象征的</b><br><br>等价词：totemic<br><br><small>第5天 · 原书第23页（PDF 第27页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
ephemeral	<b>短暂的</b><br><br>等价词：transitory, short-lived<br><br><small>第5天 · 原书第23页（PDF 第27页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
understandable	<b>容易理解的</b><br><br>等价词：transparent<br><br><small>第5天 · 原书第23页（PDF 第27页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
profound	<b>渊博的，深奥的，深刻的</b><br><br>等价词：trenchant<br><br><small>第5天 · 原书第23页（PDF 第27页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
misgiving	<b>疑虑，担忧</b><br><br>等价词：trepidation, qualm<br><br><small>第5天 · 原书第23页（PDF 第27页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
encomium	<b>赞美</b><br><br>等价词：tribute<br><br><small>第5天 · 原书第23页（PDF 第27页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
inconsequential	<b>不重要的</b><br><br>等价词：trivial, immaterial, pointless<br><br><small>第5天 · 原书第23页（PDF 第27页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
pugnacious	<b>好斗的</b><br><br>等价词：truculent, belligerent<br><br><small>第5天 · 原书第23页（PDF 第27页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
credulous	<b>轻信的</b><br><br>等价词：trusting<br><br><small>第5天 · 原书第23页（PDF 第27页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
novice	<b>新手</b><br><br>等价词：tyro<br><br><small>第5天 · 原书第23页（PDF 第27页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
omnipresent	<b>无处不在的</b><br><br>等价词：ubiquitous, universal<br><br><small>第5天 · 原书第23页（PDF 第27页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
unqualified	<b>完全的，不受限制的，无资格的</b><br><br>等价词：unalloyed<br><br><small>第5天 · 原书第23页（PDF 第27页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
sound	<b>健康的，正确的，可靠的</b><br><br>等价词：unassailable, valid<br><br><small>第5天 · 原书第23页（PDF 第27页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
modest	<b>谦虚的，朴实无华的，适度的，有限的</b><br><br>等价词：unassuming, unostentatious<br><br><small>第5天 · 原书第23页（PDF 第27页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
inevitable	<b>必然的</b><br><br>等价词：unavoidable, preordained, ineluctable<br><br><small>第5天 · 原书第23页（PDF 第27页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
pristine	<b>原始的，暂新的</b><br><br>等价词：unblemished<br><br><small>第5天 · 原书第23页（PDF 第27页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
unremitting	<b>不停的</b><br><br>等价词：unceasing<br><br><small>第5天 · 原书第24页（PDF 第28页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
quirky	<b>奇怪的</b><br><br>等价词：unconventional<br><br><small>第5天 · 原书第24页（PDF 第28页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
unorthodox	<b>非正统的</b><br><br>等价词：unconventional<br><br><small>第5天 · 原书第24页（PDF 第28页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
irrefutable	<b>无法反驳的</b><br><br>等价词：undeniable<br><br><small>第5天 · 原书第24页（PDF 第28页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
asymmetrical	<b>不对称的</b><br><br>等价词：uneven<br><br><small>第5天 · 原书第24页（PDF 第28页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
nondescript	<b>无个性的</b><br><br>等价词：unexceptional<br><br><small>第5天 · 原书第24页（PDF 第28页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day5
